match_id,role,raw_name,mapped_name,canonical_athlete_id,sex,weight_class,year
13944,loser,Jessica Flowers,Jessica Flowers,athlete_jessica-flowers-f,F,+60KG,2017
824,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,ABS,2003
824,loser,Akira Soji,Akira Shoji,athlete_akira-shoji-m,M,ABS,2003
783,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2003
783,loser,Otto Olsen,Otto Olsen,athlete_otto-olsen-m,M,77KG,2003
544,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,99KG,2001
544,loser,Olav Einemo,Olav Einemo,athlete_olav-einemo-m,M,99KG,2001
7966,winner,Bruno Frazatto,Bruno Frazatto,athlete_bruno-frazatto-m,M,66KG,2015
7966,loser,Renan Sancar,Renan Sancar,athlete_renan-sancar-m,M,66KG,2015
21851,winner,Gary Tonon,Gary Tonon,athlete_gary-tonon-m,M,77KG,2019
21851,loser,Mateusz Garmot,Mateusz Garmot,athlete_mateusz-garmot-m,M,77KG,2019
5014,winner,Keenan Cornelius,Keenan Cornelius,athlete_keenan-cornelius-m,M,88KG,2013
5014,loser,Oskar Piechota,Oskar Piechota,athlete_oskar-piechota-m,M,88KG,2013
5059,winner,Keenan Cornelius,Keenan Cornelius,athlete_keenan-cornelius-m,M,ABS,2013
5059,loser,Oskar Piechota,Oskar Piechota,athlete_oskar-piechota-m,M,ABS,2013
13884,winner,Keenan Cornelius,Keenan Cornelius,athlete_keenan-cornelius-m,M,88KG,2017
13884,loser,Kaynan D.,Kaynan Duarte,athlete_kaynan-duarte-m,M,88KG,2017
2234,winner,Rafael Mendes,Rafael Mendes,athlete_rafael-mendes-m,M,66KG,2009
2234,loser,Jayson Patino,Jayson Patino,athlete_jayson-patino-m,M,66KG,2009
21828,winner,Patrick Gaudio,Patrick Gaudio,athlete_patrick-gaudio-m,M,99KG,2019
21828,loser,Mraz Avdoyan,Mraz Avdoyan,athlete_mraz-avdoyan-m,M,99KG,2019
453,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2000
453,loser,Rodrigo Minotauro,Rodrigo Minotauro,athlete_rodrigo-minotauro-m,M,+99KG,2000
551,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2001
551,loser,Roger Neff,Roger Neff,athlete_roger-neff-m,M,+99KG,2001
7914,winner,Cassio Francis,Cassio Francis,athlete_cassio-francis-m,M,99KG,2015
7914,loser,Tobias G,Tobias G,athlete_tobias-g-m,M,99KG,2015
1714,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2007
1714,loser,Robert Drysdale,Robert Drysdale,athlete_robert-drysdale-m,M,99KG,2007
311,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,1999
311,loser,Sasha Palvski,Sasha Palvski,athlete_sasha-palvski-m,M,66KG,1999
3244,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2011
3244,loser,Kari Petola,Kari Petola,athlete_kari-petola-m,M,99KG,2011
1693,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,77KG,2007
1693,loser,Mike Fowler,Mike Fowler,athlete_mike-fowler-m,M,77KG,2007
35077,winner,Ffion Davies,Ffion Davies,athlete_ffion-davies-f,F,60KG,2022
35077,loser,Beatriz Mesquita,Beatriz Mesquita,athlete_beatriz-mesquita-f,F,60KG,2022
35075,winner,Ffion Davies,Ffion Davies,athlete_ffion-davies-f,F,60KG,2022
35075,loser,Adele Fornarino,Adele Fornarino,athlete_adele-fornarino-f,F,60KG,2022
314,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,77KG,1999
314,loser,Ryan Harvey,Ryan Harvey,athlete_ryan-harvey-m,M,77KG,1999
316,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,77KG,1999
316,loser,Hayato Sakurai,Hayato Sakurai,athlete_hayato-sakurai-m,M,77KG,1999
317,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,77KG,1999
317,loser,Caol Uno,Caol Uno,athlete_caol-uno-m,M,77KG,1999
3226,winner,Jeff Glover,Jeff Glover,athlete_jeff-glover-m,M,66KG,2011
3226,loser,Tom Barlow,Tom Barlow,athlete_tom-barlow-m,M,66KG,2011
5046,winner,Joao Gabriel Rocha,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m,M,+99KG,2013
5046,loser,Janne Pietilainen,Janne Pietilainen,athlete_janne-pietilainen-m,M,+99KG,2013
170,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,99KG,1998
170,loser,Ricardo Alves,Ricardo Alves,athlete_ricardo-alves-m,M,99KG,1998
1670,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,66KG,2007
1670,loser,Sim Go,Sim Go,athlete_sim-go-m,M,66KG,2007
1212,winner,Marcio Corleta,Marcio Corleta,athlete_marcio-corleta-m,M,+99KG,2005
1212,loser,Jason White,Jason White,athlete_jason-white-m,M,+99KG,2005
35062,winner,Nick Rodriguez,Nick Rodriguez,athlete_nick-rodriguez-m,M,+99KG,2022
35062,loser,Damon Ramos,Damon Ramos,athlete_damon-ramos-m,M,+99KG,2022
35069,winner,Nick Rodriguez,Nick Rodriguez,athlete_nick-rodriguez-m,M,+99KG,2022
35069,loser,John Hansen,John Hansen,athlete_john-hansen-m,M,+99KG,2022
7895,winner,Orlando Sanchez,Orlando Sanchez,athlete_orlando-sanchez-m,M,+99KG,2015
7895,loser,Janne-Pekka,Janne-Pekka,athlete_jannepekka-m,M,+99KG,2015
1180,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,77KG,2005
1180,loser,Roan Jucao,Roan Jucao,athlete_roan-jucao-m,M,77KG,2005
3306,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,ABS,2011
3306,loser,Janne-Pekka,Janne-Pekka,athlete_jannepekka-m,M,ABS,2011
7926,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,88KG,2015
7926,loser,Zbigniew Tyszka,Zbigniew Tyszka,athlete_zbigniew-tyszka-m,M,88KG,2015
1675,winner,Rany Yahya,Rany Yahya,athlete_rany-yahya-m,M,66KG,2007
1675,loser,Bruno Chavez,Bruno Chavez,athlete_bruno-chavez-m,M,66KG,2007
161,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,77KG,1998
161,loser,Luis Brito,Luis Brito,athlete_luis-brito-m,M,77KG,1998
322,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,88KG,1999
322,loser,Fan Yi,Fan Yi,athlete_fan-yi-m,M,88KG,1999
444,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,99KG,2000
444,loser,H. Kanehara,H. Kanehara,athlete_h-kanehara-m,M,99KG,2000
447,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,99KG,2000
447,loser,Tito Ortiz,Tito Ortiz,athlete_tito-ortiz-m,M,99KG,2000
448,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,99KG,2000
448,loser,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,99KG,2000
534,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,99KG,2001
534,loser,R. Mashurenko,R. Mashurenko,athlete_r-mashurenko-m,M,99KG,2001
525,winner,Ricardo Liborio,Ricardo Liborio,athlete_ricardo-liborio-m,M,88KG,2001
525,loser,Tamura,Tamura,athlete_tamura-m,M,88KG,2001
21820,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2019
21820,loser,Hudson Taylor,Hudson Taylor,athlete_hudson-taylor-m,M,+99KG,2019
360,winner,Roberto Traven,Roberto Traven,athlete_roberto-traven-m,M,ABS,1999
360,loser,F. Capoane,F. Capoane,athlete_f-capoane-m,M,ABS,1999
7915,winner,Rodolfo Vieira,Rodolfo Vieira,athlete_rodolfo-vieira-m,M,99KG,2015
7915,loser,Adam Sachnoff,Adam Sachnoff,athlete_adam-sachnoff-m,M,99KG,2015
7898,winner,Rodrigo Cavaca,Rodrigo Cavaca,athlete_rodrigo-cavaca-m,M,+99KG,2015
7898,loser,Hideki Sekine,Hideki Sekine,athlete_hideki-sekine-m,M,+99KG,2015
165,winner,Rodrigo Gracie,Rodrigo Gracie,athlete_rodrigo-gracie-m,M,88KG,1998
165,loser,Kareem Barkalev,Kareem Barkalev,athlete_kareem-barkalev-m,M,88KG,1998
506,winner,Rodrigo Gracie,Rodrigo Gracie,athlete_rodrigo-gracie-m,M,77KG,2001
506,loser,Genki Sudo,Genki Sudo,athlete_genki-sudo-m,M,77KG,2001
792,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,88KG,2003
792,loser,Matt Lindland,Matt Lindland,athlete_matt-lindland-m,M,88KG,2003
1191,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,88KG,2005
1191,loser,Robert Sulski,Robert Sulski,athlete_robert-sulski-m,M,88KG,2005
408,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,2000
408,loser,J. Wakabayashi,J. Wakabayashi,athlete_j-wakabayashi-m,M,66KG,2000
4979,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2013
4979,loser,D. Hemmings,D. Hemmings,athlete_d-hemmings-m,M,66KG,2013
1685,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,77KG,2007
1685,loser,Takefuni Hanai,Takefuni Hanai,athlete_takefuni-hanai-m,M,77KG,2007
35061,winner,Victor Hugo,Victor Hugo,athlete_victor-hugo-m,M,+99KG,2022
35061,loser,Dan Manasoiu,Dan Manasoiu,athlete_dan-manasoiu-m,M,+99KG,2022
21874,winner,Bianca Basilio,Bianca Basilio,athlete_bianca-basilio-f,F,60KG,2019
21874,loser,Livia Giles,Livia Giles,athlete_livia-giles-f,F,60KG,2019
13864,winner,Yuri Simoes,Yuri Simoes,athlete_yuri-simoes-m,M,99KG,2017
13864,loser,Roman Dolidze,Roman Dolidze,athlete_roman-dolidze-m,M,99KG,2017
405,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,2000
405,loser,T. Yano,T. Yano,athlete_t-yano-m,M,66KG,2000
499,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,2001
499,loser,T. Yano,T. Yano,athlete_t-yano-m,M,66KG,2001
7918,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2015
7918,loser,Hector Lombard,Hector Lombard,athlete_hector-lombard-m,M,99KG,2015
1668,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,ABS,2007
1668,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2007
7958,winner,Edward Cummings,Edward Cummings,athlete_edward-cummings-m,M,66KG,2015
7958,loser,Asadulaev Surkhay,Asadulaev Surkhay,athlete_asadulaev-surkhay-m,M,66KG,2015
419,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,77KG,2000
419,loser,Marcio Cromado,Marcio Cromado,athlete_marcio-cromado-m,M,77KG,2000
7920,winner,Joao Assis,Joao Assis,athlete_joao-assis-m,M,99KG,2015
7920,loser,Kamil Uminski,Kamil Huminski,athlete_kamil-huminski-m,M,99KG,2015
414,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,77KG,2000
414,loser,Bob Schirmer,Bob Schirmer,athlete_bob-schirmer-m,M,77KG,2000
1174,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2005
1174,loser,Chris Brennan,Chris Brennan,athlete_chris-brennan-m,M,77KG,2005
333,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,99KG,1999
333,loser,Gao Hua,Gao Hua,athlete_gao-hua-m,M,99KG,1999
829,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,ABS,2003
829,loser,Mark Kerr,Mark Kerr,athlete_mark-kerr-m,M,ABS,2003
3277,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2011
3277,loser,Glover Teixeira,Glover Teixeira,athlete_glover-teixeira-m,M,+99KG,2011
1205,winner,Roger Gracie,Roger Gracie,athlete_roger-gracie-m,M,99KG,2005
1205,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,99KG,2005
3268,winner,Rousimar Palhares,Rousimar Palhares,athlete_rousimar-palhares-m,M,88KG,2011
3268,loser,David Avellan,David Avellan,athlete_david-avellan-m,M,88KG,2011
334,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,99KG,1999
334,loser,Mourat Ozov,Mourat Ozov,athlete_mourat-ozov-m,M,99KG,1999
2283,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,99KG,2009
2283,loser,Glover Teixeira,Glover Teixeira,athlete_glover-teixeira-m,M,99KG,2009
7901,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2015
7901,loser,Rodrigo Artilheiro,Rodrigo Artilheiro,athlete_rodrigo-artilheiro-m,M,+99KG,2015
7950,winner,Gilbert Burns,Gilbert Burns,athlete_gilbert-burns-m,M,77KG,2015
7950,loser,Abdulkadirov Magomed,Abdulkadirov Magomed,athlete_abdulkadirov-magomed-m,M,77KG,2015
13886,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,88KG,2017
13886,loser,Rustam Chsiev,Rustam Chsiev,athlete_rustam-chsiev-m,M,88KG,2017
765,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2003
765,loser,K. Toida,K. Toida,athlete_k-toida-m,M,66KG,2003
3228,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2011
3228,loser,Davis Heart,Davis Heart,athlete_davis-heart-m,M,77KG,2011
3240,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,88KG,2011
3240,loser,Zbigniew Tyszka,Zbigniew Tyszka,athlete_zbigniew-tyszka-m,M,88KG,2011
786,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,88KG,2003
786,loser,Davion Peterson,Davion Peterson,athlete_davion-peterson-m,M,88KG,2003
428,winner,Roberto Magalhaes,Roberto Magalhaes,athlete_roberto-magalhaes-m,M,88KG,2000
428,loser,Manu Garcia,Manu Garcia,athlete_manu-garcia-m,M,88KG,2000
21830,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,99KG,2019
21830,loser,Dan Martinez,Dan Martinez,athlete_dan-martinez-m,M,99KG,2019
1175,winner,Leonardo Santos,Leonardo Santos,athlete_leonardo-santos-m,M,77KG,2005
1175,loser,Jason Brudvik,Jason Brudvik,athlete_jason-brudvik-m,M,77KG,2005
415,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,77KG,2000
415,loser,Dennis Hallman,Dennis Hallman,athlete_dennis-hallman-m,M,77KG,2000
2291,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2009
2291,loser,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,+99KG,2009
439,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2000
439,loser,Sasha Savko,Sasha Savko,athlete_sasha-savko-m,M,88KG,2000
775,winner,Vitor Ribeiro,Vitor Ribeiro,athlete_vitor-ribeiro-m,M,77KG,2003
775,loser,Jason Ramsterrer,Jason Ramsterrer,athlete_jason-ramsterrer-m,M,77KG,2003
367,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,ABS,1999
367,loser,Murilo Bustamante,Murilo Bustamante,athlete_murilo-bustamante-m,M,ABS,1999
2246,winner,Gregor Gracie,Gregor Gracie,athlete_gregor-gracie-m,M,77KG,2009
2246,loser,Murilo Santana,Murilo Santana,athlete_murilo-santana-m,M,77KG,2009
1704,winner,Flavio Almeida,Flavio Almeida,athlete_flavio-almeida-m,M,88KG,2007
1704,loser,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2007
35080,winner,Beatriz Mesquita,Beatriz Mesquita,athlete_beatriz-mesquita-f,F,60KG,2022
35080,loser,Bianca Basilio,Bianca Basilio,athlete_bianca-basilio-f,F,60KG,2022
7947,winner,Gabriel Rollo,Gabriel Rollo,athlete_gabriel-rollo-m,M,77KG,2015
7947,loser,Enrico Cocco,Enrico Cocco,athlete_enrico-cocco-m,M,77KG,2015
13955,winner,Bianca Mesquita,Bianca Mesquita,athlete_bianca-mesquita-f,F,60KG,2017
13955,loser,Bianca Basilio,Bianca Basilio,athlete_bianca-basilio-f,F,60KG,2017
1196,winner,Vitor Viana,Vitor Viana,athlete_vitor-viana-m,M,99KG,2005
1196,loser,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,99KG,2005
2278,winner,Glover Teixeira,Glover Teixeira,athlete_glover-teixeira-m,M,99KG,2009
2278,loser,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2009
7981,winner,Jessica Oliveira,Jessica Oliveira,athlete_jessica-oliveira-f,F,+60KG,2015
7981,loser,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2015
13879,winner,Ruslam Chsiev,Ruslam Chsiev,athlete_ruslam-chsiev-m,M,88KG,2017
13879,loser,Jesse Urholin,Jesse Urholin,athlete_jesse-urholin-m,M,88KG,2017
352,winner,Sean Alvarez,Sean Alvarez,athlete_sean-alvarez-m,M,+99KG,1999
352,loser,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,1999
458,winner,Mark Kerr,Mark Kerr,athlete_mark-kerr-m,M,+99KG,2000
458,loser,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2000
554,winner,Mark Robinson,Mark Robinson,athlete_mark-robinson-m,M,+99KG,2001
554,loser,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2001
566,winner,Vitor Belfort,Vitor Belfort,athlete_vitor-belfort-m,M,ABS,2001
566,loser,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,ABS,2001
1214,winner,Gabriel Napao,Gabriel Napao,athlete_gabriel-napao-m,M,+99KG,2005
1214,loser,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2005
21819,winner,John Hansen,John Hansen,athlete_john-hansen-m,M,+99KG,2019
21819,loser,Max Gimenis,Max Gimenis,athlete_max-gimenis-m,M,+99KG,2019
805,winner,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,99KG,2003
805,loser,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2003
1658,winner,David Avellan,David Avellan,athlete_david-avellan-m,M,ABS,2007
1658,loser,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,ABS,2007
35030,winner,Eoghan OFlannagan,Eoghan OFlanagan,athlete_eoghan-oflanagan-m,M,88KG,2022
35030,loser,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,88KG,2022
21878,winner,Ana Carolina Vieira,Ana Carolina Vieira,athlete_ana-carolina-vieira-f,F,+60KG,2019
21878,loser,Amanda Leve,Amanda Leve,athlete_amanda-leve-f,F,+60KG,2019
1667,winner,Robert Drysdale,Robert Drysdale,athlete_robert-drysdale-m,M,ABS,2007
1667,loser,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,ABS,2007
361,winner,Garth Taylor,Garth Taylor,athlete_garth-taylor-m,M,ABS,1999
361,loser,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,ABS,1999
324,winner,Kareem Barkalev,Kareem Barkalev,athlete_kareem-barkalev-m,M,88KG,1999
324,loser,Amaury Bitetti,Amaury Bitetti,athlete_amaury-bitetti-m,M,88KG,1999
310,winner,Sasha Palvski,Sasha Palvski,athlete_sasha-palvski-m,M,66KG,1999
310,loser,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,1999
1223,winner,Gabriel Napao,Gabriel Napao,athlete_gabriel-napao-m,M,ABS,2005
1223,loser,Eduardo Telles,Eduardo Telles,athlete_eduardo-telles-m,M,ABS,2005
825,winner,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2003
825,loser,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,ABS,2003
1217,winner,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,+99KG,2005
1217,loser,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2005
5025,winner,Kamil Uminski,Kamil Huminski,athlete_kamil-huminski-m,M,99KG,2013
5025,loser,James Puopolo,James Puopolo,athlete_james-puopolo-m,M,99KG,2013
2251,winner,Gregor Gracie,Gregor Gracie,athlete_gregor-gracie-m,M,77KG,2009
2251,loser,Leonardo Santos,Leonardo Santos,athlete_leonardo-santos-m,M,77KG,2009
1225,winner,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2005
1225,loser,Leonardo Santos,Leonardo Santos,athlete_leonardo-santos-m,M,ABS,2005
459,winner,Mark Kerr,Mark Kerr,athlete_mark-kerr-m,M,ABS,2000
459,loser,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,ABS,2000
13957,winner,Chael Sonnen,Chael Sonnen,athlete_chael-sonnen-m,M,ABS,2017
13957,loser,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,ABS,2017
1669,winner,Robert Drysdale,Robert Drysdale,athlete_robert-drysdale-m,M,ABS,2007
1669,loser,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,ABS,2007
1721,winner,Rolles Gracie,Rolles Gracie,athlete_rolles-gracie-m,M,+99KG,2007
1721,loser,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2007
1216,winner,Gabriel Napao,Gabriel Napao,athlete_gabriel-napao-m,M,+99KG,2005
1216,loser,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2005
35036,winner,Eoghan Oflanagan,Eoghan Oflanagan,athlete_eoghan-oflanagan-m,M,88KG,2022
35036,loser,Mason Fowler,Mason Fowler,athlete_mason-fowler-m,M,88KG,2022
325,winner,Egan Inoue,Egan Inoue,athlete_egan-inoue-m,M,88KG,1999
325,loser,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,88KG,1999
337,winner,Murilo Bustamante,Murilo Bustamante,athlete_murilo-bustamante-m,M,99KG,1999
337,loser,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,99KG,1999
528,winner,Egan Inoue,Egan Inoue,athlete_egan-inoue-m,M,88KG,2001
528,loser,Ricardo Liborio,Ricardo Liborio,athlete_ricardo-liborio-m,M,88KG,2001
2270,winner,David Avellan,David Avellan,athlete_david-avellan-m,M,88KG,2009
2270,loser,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2009
7935,winner,Rustam Chsiev,Rustam Chsiev,athlete_rustam-chsiev-m,M,88KG,2015
7935,loser,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2015
443,winner,Matt Hughes,Matt Hughes,athlete_matt-hughes-m,M,99KG,2000
443,loser,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,99KG,2000
463,winner,Mark Kerr,Mark Kerr,athlete_mark-kerr-m,M,ABS,2000
463,loser,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,ABS,2000
328,winner,Sasha Savko,Sasha Savko,athlete_sasha-savko-m,M,88KG,1999
328,loser,Ricardo Liborio,Ricardo Liborio,athlete_ricardo-liborio-m,M,88KG,1999
456,winner,Mark Kerr,Mark Kerr,athlete_mark-kerr-m,M,+99KG,2000
456,loser,Rigan Machado,Rigan Machado,athlete_rigan-machado-m,M,+99KG,2000
536,winner,Olav Einemo,Olav Einemo,athlete_olav-einemo-m,M,99KG,2001
536,loser,Rigan Machado,Rigan Machado,athlete_rigan-machado-m,M,99KG,2001
336,winner,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,99KG,1999
336,loser,Roberto Traven,Roberto Traven,athlete_roberto-traven-m,M,99KG,1999
5008,winner,David Avellan,David Avellan,athlete_david-avellan-m,M,88KG,2013
5008,loser,Rodrigo Caporal,Rodrigo Caporal,athlete_rodrigo-caporal-m,M,88KG,2013
464,winner,Tito Ortiz,Tito Ortiz,athlete_tito-ortiz-m,M,ABS,2000
464,loser,Rodrigo Medeiros,Rodrigo Medeiros,athlete_rodrigo-medeiros-m,M,ABS,2000
806,winner,Olav Einemo,Olav Einemo,athlete_olav-einemo-m,M,99KG,2003
806,loser,Roger Gracie,Roger Gracie,athlete_roger-gracie-m,M,99KG,2003
3239,winner,Kyle Griffin,Kyle Griffin,athlete_kyle-griffin-m,M,88KG,2011
3239,loser,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2011
7938,winner,Rustam Chsiev,Rustam Chsiev,athlete_rustam-chsiev-m,M,88KG,2015
7938,loser,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2015
1687,winner,Mike Fowler,Mike Fowler,athlete_mike-fowler-m,M,77KG,2007
1687,loser,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,77KG,2007
532,winner,Sanae Kikuta,Sanae Kikuta,athlete_sanae-kikuta-m,M,88KG,2001
532,loser,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2001
1663,winner,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2007
1663,loser,Tarsis Humpreys,Tarsis Humpreys,athlete_tarsis-humpreys-m,M,ABS,2007
35059,winner,John Hansen,John Hansen,athlete_john-hansen-m,M,+99KG,2022
35059,loser,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2022
35011,winner,Mateusz Szczecinski,Mateusz Szczecinski,athlete_mateusz-szczecinski-m,M,77KG,2022
35011,loser,William Tackett,William Tackett,athlete_william-tackett-m,M,77KG,2022
4982,winner,Nicolas Renier,Nicolas Renier,athlete_nicolas-renier-m,M,66KG,2013
4982,loser,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2013
5011,winner,Oskar Piechota,Oskar Piechota,athlete_oskar-piechota-m,M,88KG,2013
5011,loser,Claudio Calasans,Claudio Calasans,athlete_claudio-calasans-m,M,88KG,2013
13948,winner,E. Karpinen,E. Karppinen,athlete_e-karppinen-f,F,60KG,2017
13948,loser,Mackenzie Dern,Mackenzie Dern,athlete_mackenzie-dern-f,F,60KG,2017
13909,winner,Kuba Witkowski,Kuba Witkowski,athlete_kuba-witkowski-m,M,66KG,2017
13909,loser,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2017
492,winner,Mark Kerr,Mark Kerr,athlete_mark-kerr-m,M,ABS,2001
